Références ;Nom de l'article ;Code-barres article;Brand;Type de l'article ;Taille;Couleur;Marché;Genre de l'article ;Groupe de l'article ;Prix;Prix remise
101414444;3W COOPER 3PR;8683906770721;KINETIX;FOO;41;WHITE;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770769;KINETIX;FOO;40;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770776;KINETIX;FOO;41;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770783;KINETIX;FOO;42;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770790;KINETIX;FOO;43;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770806;KINETIX;FOO;44;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770806;KINETIX;FOO;44;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770790;KINETIX;FOO;43;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770783;KINETIX;FOO;42;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770776;KINETIX;FOO;41;BLACK;CASUAL;MEN;SHOES;6250 da;
101414445;3W COOPER 3PR;8683906770769;KINETIX;FOO;40;BLACK;CASUAL;MEN;SHOES;6250 da;
101414618;3W RYLAN 3PR;8683906857262;KINETIX;FOO;45;BLACK;CASUAL;MEN;SHOES;6950 da;
101414670;3W VIEJO 3PR;8683906771636;KINETIX;FOO;42;TURKEY;CASUAL;MEN;SHOES;6950 da;
101414670;3W VIEJO 3PR;8683906771643;KINETIX;FOO;43;TURKEY;CASUAL;MEN;SHOES;6950 da;
101414670;3W VIEJO 3PR;8683906771650;KINETIX;FOO;44;TURKEY;CASUAL;MEN;SHOES;6950 da;
101414670;3W VIEJO 3PR;8683906771667;KINETIX;FOO;45;TURKEY;CASUAL;MEN;SHOES;6950 da;
101414764;3F GREGOR HI G 3PR;8684010059573;KINETIX;FOO;37;TURKEY;GENERA;BOY;BOOTS;6250 da;
101414764;3F GREGOR HI G 3PR;8684010059580;KINETIX;FOO;38;TURKEY;GENERA;BOY;BOOTS;6250 da;
101414799;3W ZANIAH 3PR;8683906904799;KINETIX;FOO;37;TURKEY;CASUAL;WOMEN;SHOES;6250 da;
101414870;3F 102522.M3PR;8683906785343;POLARIS;FOO;41;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414870;3F 102522.M3PR;8683906785350;POLARIS;FOO;42;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414870;3F 102522.M3PR;8683906785367;POLARIS;FOO;43;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414870;3F 102522.M3PR;8683906785374;POLARIS;FOO;44;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414870;3F 102522.M3PR;8683906785381;POLARIS;FOO;45;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201590;POLARIS;FOO;41;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201606;POLARIS;FOO;42;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201613;POLARIS;FOO;43;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201637;POLARIS;FOO;45;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201637;POLARIS;FOO;45;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201613;POLARIS;FOO;43;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201606;POLARIS;FOO;42;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414873;3F 102582.M3PR;8684010201590;POLARIS;FOO;41;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414874;3F 102622.M3PR;8684010204324;POLARIS;FOO;40;TURKEY;COMFOR;MEN;SHOES;6450 da;
101414874;3F 102622.M3PR;8684010204331;POLARIS;FOO;41;TURKEY;COMFOR;MEN;SHOES;6450 da;
101414874;3F 102622.M3PR;8684010204348;POLARIS;FOO;42;TURKEY;COMFOR;MEN;SHOES;6450 da;
101414874;3F 102622.M3PR;8684010204355;POLARIS;FOO;43;TURKEY;COMFOR;MEN;SHOES;6450 da;
101414874;3F 102622.M3PR;8684010204362;POLARIS;FOO;44;TURKEY;COMFOR;MEN;SHOES;6450 da;
101414874;3F 102622.M3PR;8684010204379;POLARIS;FOO;45;TURKEY;COMFOR;MEN;SHOES;6450 da;
101414876;3F 106077.M3PR;8684010201767;POLARIS;FOO;40;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414876;3F 106077.M3PR;8684010201774;POLARIS;FOO;41;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414876;3F 106077.M3PR;8684010201781;POLARIS;FOO;42;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414876;3F 106077.M3PR;8684010201798;POLARIS;FOO;43;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414876;3F 106077.M3PR;8684010201804;POLARIS;FOO;44;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414876;3F 106077.M3PR;8684010201811;POLARIS;FOO;45;TURKEY;COMFOR;MEN;SHOES;6250 da;
101414877;3F 106120.M3PR;8683906786357;POLARIS;FOO;42;TURKEY;COMFOR;MEN;SHOES;5950 da;
101414879;3F 353617.M3PR;8683906786210;POLARIS;FOO;40;TURKEY;DRESS;MEN;SHOES;6250 da;
101414879;3F 353617.M3PR;8683906786227;POLARIS;FOO;41;TURKEY;DRESS;MEN;SHOES;6250 da;
101414879;3F 353617.M3PR;8683906786234;POLARIS;FOO;42;TURKEY;DRESS;MEN;SHOES;6250 da;
101414879;3F 353617.M3PR;8683906786241;POLARIS;FOO;43;TURKEY;DRESS;MEN;SHOES;6250 da;
101414879;3F 353617.M3PR;8683906786258;POLARIS;FOO;44;TURKEY;DRESS;MEN;SHOES;6250 da;
101414879;3F 353617.M3PR;8683906786265;POLARIS;FOO;45;TURKEY;DRESS;MEN;SHOES;6250 da;
101414880;3F 353617.M3PR;8683906786272;POLARIS;FOO;40;TURKEY;DRESS;MEN;SHOES;6250 da;
101414880;3F 353617.M3PR;8683906786289;POLARIS;FOO;41;TURKEY;DRESS;MEN;SHOES;6250 da;
101414880;3F 353617.M3PR;8683906786296;POLARIS;FOO;42;TURKEY;DRESS;MEN;SHOES;6250 da;
101414880;3F 353617.M3PR;8683906786302;POLARIS;FOO;43;TURKEY;DRESS;MEN;SHOES;6250 da;
101414880;3F 353617.M3PR;8683906786319;POLARIS;FOO;44;TURKEY;DRESS;MEN;SHOES;6250 da;
101414880;3F 353617.M3PR;8683906786326;POLARIS;FOO;45;TURKEY;DRESS;MEN;SHOES;6250 da;
101414881;3F 356033.M3PR;8683906785398;POLARIS;FOO;40;TURKEY;DRESS;MEN;SHOES;6750 da;
101414881;3F 356033.M3PR;8683906785404;POLARIS;FOO;41;TURKEY;DRESS;MEN;SHOES;6750 da;
101414881;3F 356033.M3PR;8683906785411;POLARIS;FOO;42;TURKEY;DRESS;MEN;SHOES;6750 da;
101414881;3F 356033.M3PR;8683906785428;POLARIS;FOO;43;TURKEY;DRESS;MEN;SHOES;6750 da;
101414881;3F 356033.M3PR;8683906785435;POLARIS;FOO;44;TURKEY;DRESS;MEN;SHOES;6750 da;
101414881;3F 356033.M3PR;8683906785442;POLARIS;FOO;45;TURKEY;DRESS;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784858;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784872;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784865;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784865;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784872;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784858;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784834;POLARIS;FOO;40;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414882;3F 356036.M3PR;8683906784841;POLARIS;FOO;41;TURKEY;CASUAL;MEN;SHOES;6750 da;
101414883;3F 356036.M3PR;8683906784896;POLARIS;FOO;41;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414883;3F 356036.M3PR;8683906784902;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414883;3F 356036.M3PR;8683906784919;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414883;3F 356036.M3PR;8683906784926;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414883;3F 356036.M3PR;8683906784926;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414883;3F 356036.M3PR;8683906784919;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414883;3F 356036.M3PR;8683906784902;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784957;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784964;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784971;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784971;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784964;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784957;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414884;3F 356073.M3PR;8683906784940;POLARIS;FOO;41;TURKEY;CASUAL;MEN;SHOES;4950 da;
101414885;3F 356073.M3PR;8683906785022;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;6250 da;
101414885;3F 356073.M3PR;8683906785008;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;6250 da;
101414885;3F 356073.M3PR;8683906785008;POLARIS;FOO;42;TURKEY;CASUAL;MEN;SHOES;6250 da;
101414885;3F 356073.M3PR;8683906785015;POLARIS;FOO;43;TURKEY;CASUAL;MEN;SHOES;6250 da;
101414885;3F 356073.M3PR;8683906785022;POLARIS;FOO;44;TURKEY;CASUAL;MEN;SHOES;6250 da;
101414885;3F 356073.M3PR;8683906784995;POLARIS;FOO;41;TURKEY;CASUAL;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785213;POLARIS;FOO;40;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785220;POLARIS;FOO;41;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785237;POLARIS;FOO;42;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785947;POLARIS;FOO;43;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785961;POLARIS;FOO;45;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785954;POLARIS;FOO;44;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785954;POLARIS;FOO;44;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785961;POLARIS;FOO;45;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785947;POLARIS;FOO;43;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785237;POLARIS;FOO;42;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785220;POLARIS;FOO;41;BLACK;DRESS;MEN;SHOES;6250 da;
101414886;3F 356550.M3PR;8683906785213;POLARIS;FOO;40;BLACK;DRESS;MEN;SHOES;6250 da;
101414887;3F 356786.M3PR;8683906786395;POLARIS;FOO;40;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786401;POLARIS;FOO;41;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786418;POLARIS;FOO;42;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786425;POLARIS;FOO;43;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786432;POLARIS;FOO;44;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786449;POLARIS;FOO;45;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786449;POLARIS;FOO;45;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786432;POLARIS;FOO;44;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786425;POLARIS;FOO;43;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786418;POLARIS;FOO;42;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786401;POLARIS;FOO;41;TURKEY;DRESS;MEN;SHOES;6950 da;
101414887;3F 356786.M3PR;8683906786395;POLARIS;FOO;40;TURKEY;DRESS;MEN;SHOES;6950 da;
101414888;3F 358006.M3PR;8683906785510;POLARIS;FOO;40;BLACK;DRESS;MEN;SHOES;5750 da;
101414888;3F 358006.M3PR;8683906785527;POLARIS;FOO;41;BLACK;DRESS;MEN;SHOES;5750 da;
101414888;3F 358006.M3PR;8683906785534;POLARIS;FOO;42;BLACK;DRESS;MEN;SHOES;5750 da;
101414888;3F 358006.M3PR;8683906785541;POLARIS;FOO;43;BLACK;DRESS;MEN;SHOES;5750 da;
101414888;3F 358006.M3PR;8683906785558;POLARIS;FOO;44;BLACK;DRESS;MEN;SHOES;5750 da;
101414888;3F 358006.M3PR;8683906785565;POLARIS;FOO;45;BLACK;DRESS;MEN;SHOES;5750 da;
101414890;3F 358008.M3PR;8683906786517;POLARIS;FOO;40;BLACK;DRESS;MEN;SHOES;6950 da;
101414890;3F 358008.M3PR;8683906786524;POLARIS;FOO;41;BLACK;DRESS;MEN;SHOES;6950 da;
101414890;3F 358008.M3PR;8683906786531;POLARIS;FOO;42;BLACK;DRESS;MEN;SHOES;6950 da;
101414890;3F 358008.M3PR;8683906786548;POLARIS;FOO;43;BLACK;DRESS;MEN;SHOES;6950 da;
101414890;3F 358008.M3PR;8683906786555;POLARIS;FOO;44;BLACK;DRESS;MEN;SHOES;6950 da;
101414890;3F 358008.M3PR;8683906786562;POLARIS;FOO;45;BLACK;DRESS;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785046;POLARIS;FOO;40;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785053;POLARIS;FOO;41;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785060;POLARIS;FOO;42;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785077;POLARIS;FOO;43;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785084;POLARIS;FOO;44;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785084;POLARIS;FOO;44;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785077;POLARIS;FOO;43;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785060;POLARIS;FOO;42;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785053;POLARIS;FOO;41;BLACK;CASUAL;MEN;SHOES;6950 da;
101414894;3F 358028.M3PR;8683906785046;POLARIS;FOO;40;BLACK;CASUAL;MEN;SHOES;6950 da;
101414895;3F 358028.M3PR;8683906785091;POLARIS;FOO;40;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785107;POLARIS;FOO;41;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785114;POLARIS;FOO;42;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785138;POLARIS;FOO;44;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785121;POLARIS;FOO;43;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785121;POLARIS;FOO;43;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785138;POLARIS;FOO;44;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785114;POLARIS;FOO;42;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785107;POLARIS;FOO;41;BROWN;CASUAL;MEN;SHOES;6250 da;
101414895;3F 358028.M3PR;8683906785091;POLARIS;FOO;40;BROWN;CASUAL;MEN;SHOES;6250 da;
101415110;3F 162115.SZ3PR;8684010414136;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415110;3F 162115.SZ3PR;8684010414143;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415110;3F 162115.SZ3PR;8684010414150;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415110;3F 162115.SZ3PR;8684010414167;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415110;3F 162115.SZ3PR;8684010414174;POLARIS;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414587;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414594;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414600;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414617;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414624;POLARIS;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010434226;POLARIS;FOO;41;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010434226;POLARIS;FOO;41;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414617;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414600;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414594;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415113;3F 162274.Z3PR;8684010414587;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415114;3F 162275.Z3PR;8684010414631;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414648;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414655;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010434240;POLARIS;FOO;41;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414662;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414679;POLARIS;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414679;POLARIS;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414662;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010434240;POLARIS;FOO;41;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414655;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414648;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415114;3F 162275.Z3PR;8684010414631;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;6250 da;
101415118;3F 162942.Z3PR;8684010414730;POLARIS;FOO;36;BLACK;COMFOR;WOMEN;SHOES;2250 da;
101415118;3F 162942.Z3PR;8684010414747;POLARIS;FOO;37;BLACK;COMFOR;WOMEN;SHOES;2250 da;
101415118;3F 162942.Z3PR;8684010414754;POLARIS;FOO;38;BLACK;COMFOR;WOMEN;SHOES;2250 da;
101415118;3F 162942.Z3PR;8684010414761;POLARIS;FOO;39;BLACK;COMFOR;WOMEN;SHOES;2250 da;
101415118;3F 162942.Z3PR;8684010414778;POLARIS;FOO;40;BLACK;COMFOR;WOMEN;SHOES;2250 da;
101415118;3F 162942.Z3PR;8684010434257;POLARIS;FOO;41;BLACK;COMFOR;WOMEN;SHOES;2250 da;
101415120;3F 162955.RZ3PR;8684010414433;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415120;3F 162955.RZ3PR;8684010414440;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415120;3F 162955.RZ3PR;8684010414457;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415120;3F 162955.RZ3PR;8684010414464;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415120;3F 162955.RZ3PR;8684010414471;POLARIS;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415122;3F 162989.SZ3PR;8684010414532;POLARIS;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415122;3F 162989.SZ3PR;8684010414549;POLARIS;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415122;3F 162989.SZ3PR;8684010414556;POLARIS;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415122;3F 162989.SZ3PR;8684010414563;POLARIS;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415122;3F 162989.SZ3PR;8684010414570;POLARIS;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;7450 da;
101415126;3F 163014.Z3PR;8684010414280;POLARIS;FOO;36;BLACK;COMFOR;WOMEN;SHOES;6950 da;
101415126;3F 163014.Z3PR;8684010414297;POLARIS;FOO;37;BLACK;COMFOR;WOMEN;SHOES;6950 da;
101415126;3F 163014.Z3PR;8684010414303;POLARIS;FOO;38;BLACK;COMFOR;WOMEN;SHOES;6950 da;
101415126;3F 163014.Z3PR;8684010414310;POLARIS;FOO;39;BLACK;COMFOR;WOMEN;SHOES;6950 da;
101415126;3F 163014.Z3PR;8684010414327;POLARIS;FOO;40;BLACK;COMFOR;WOMEN;SHOES;6950 da;
101415127;3F 163014.Z3PR;8684010414334;POLARIS;FOO;36;D RED;COMFOR;WOMEN;SHOES;7450 da;
101415127;3F 163014.Z3PR;8684010414341;POLARIS;FOO;37;D RED;COMFOR;WOMEN;SHOES;7450 da;
101415127;3F 163014.Z3PR;8684010414358;POLARIS;FOO;38;D RED;COMFOR;WOMEN;SHOES;7450 da;
101415127;3F 163014.Z3PR;8684010414365;POLARIS;FOO;39;D RED;COMFOR;WOMEN;SHOES;7450 da;
101415127;3F 163014.Z3PR;8684010414372;POLARIS;FOO;40;D RED;COMFOR;WOMEN;SHOES;7450 da;
101415133;3F TRV1962.Z3PR;8683906901583;TRAVEL SOFT;FOO;36;TURKEY;COMFOR;WOMEN;SHOES;6750 da;
101415133;3F TRV1962.Z3PR;8683906901590;TRAVEL SOFT;FOO;37;TURKEY;COMFOR;WOMEN;SHOES;6750 da;
101415133;3F TRV1962.Z3PR;8683906901606;TRAVEL SOFT;FOO;38;TURKEY;COMFOR;WOMEN;SHOES;6750 da;
101415133;3F TRV1962.Z3PR;8683906901613;TRAVEL SOFT;FOO;39;TURKEY;COMFOR;WOMEN;SHOES;6750 da;
101415133;3F TRV1962.Z3PR;8683906901620;TRAVEL SOFT;FOO;40;TURKEY;COMFOR;WOMEN;SHOES;6750 da;
101415133;3F TRV1962.Z3PR;8684010047143;TRAVEL SOFT;FOO;41;TURKEY;COMFOR;WOMEN;SHOES;6750 da;
101415743;3W MORIEL 3PR;8683906872517;KINETIX;FOO;36;BLACK;CASUAL;WOMEN;SHOES;6450 da;
101415743;3W MORIEL 3PR;8683906872524;KINETIX;FOO;37;BLACK;CASUAL;WOMEN;SHOES;6450 da;
101415743;3W MORIEL 3PR;8683906872531;KINETIX;FOO;38;BLACK;CASUAL;WOMEN;SHOES;6450 da;
101415743;3W MORIEL 3PR;8683906872548;KINETIX;FOO;39;BLACK;CASUAL;WOMEN;SHOES;6450 da;
101415743;3W MORIEL 3PR;8683906872555;KINETIX;FOO;40;BLACK;CASUAL;WOMEN;SHOES;6450 da;
101416037;4W BARIAC HI 3PR;8683906872968;KINETIX;FOO;36;TURKEY;CASUAL;WOMEN;BOOTS;6450 da;
101416037;4W BARIAC HI 3PR;8683906872975;KINETIX;FOO;37;TURKEY;CASUAL;WOMEN;BOOTS;6450 da;
101416037;4W BARIAC HI 3PR;8683906872982;KINETIX;FOO;38;TURKEY;CASUAL;WOMEN;BOOTS;6450 da;
101416037;4W BARIAC HI 3PR;8683906872999;KINETIX;FOO;39;TURKEY;CASUAL;WOMEN;BOOTS;6450 da;
101416037;4W BARIAC HI 3PR;8683906873002;KINETIX;FOO;40;TURKEY;CASUAL;WOMEN;BOOTS;6450 da;
101416037;4W BARIAC HI 3PR;8683906872968;KINETIX;FOO;36;TURKEY;CASUAL;WOMEN;BOOTS;6450 da;
101416908;3S DS21070P.F 3PR;8684010007444;MISS F;FOO;36;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007482;MISS F;FOO;40;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007451;MISS F;FOO;37;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007468;MISS F;FOO;38;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007475;MISS F;FOO;39;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007475;MISS F;FOO;39;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007468;MISS F;FOO;38;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007451;MISS F;FOO;37;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007482;MISS F;FOO;40;BLACK;DRESS;WOMEN;SHOES;6450 da;
101416908;3S DS21070P.F 3PR;8684010007444;MISS F;FOO;36;BLACK;DRESS;WOMEN;SHOES;6450 da;
